,ActivePower(kW)
1543,1338.25
1544,1169.99304199218
1545,1002.46002197265
1546,1104.2900390625
1547,1476.498046875
1548,1741.93603515625
1549,2146.9619140625
1550,2310.98803710937
1551,2091.77490234375
1552,1835.99096679687
1553,1466.79797363281
1554,922.777893066406
1555,1008.1069946289
1556,943.110778808593
1557,1140.55798339843
1558,827.205200195312
1559,801.123718261718
1560,679.820983886718
1561,697.159423828125
1562,801.969116210937
1563,728.572021484375
1564,346.68569946289
1565,197.96060180664
1566,244.259399414062
1567,140.936904907226
1568,22.8495998382568
1569,0.0
1570,35.4624595642089
1571,27.0559005737304
1572,1.0063339471817
1573,0.0
1574,0.0
1575,0.0
1576,0.0
1577,0.0
1578,0.0
1579,0.0
1580,40.1725387573242
1581,82.4178085327148
1582,61.1172904968261
1583,33.361759185791
1584,-0.33146670460701
1585,0.0
1586,0.0
1587,0.0
1588,7.74499988555908
1589,-0.958999574184417
1590,45.1107292175292
1591,96.536277770996
1592,15.8478603363037
1593,2.55633306503295
1594,0.0
1595,0.0
1596,0.0
1597,0.0
1598,51.47705078125
1599,41.8886489868164
1600,0.0
1601,0.0
1602,0.0
1603,0.0
1604,0.0
1605,0.0
1606,0.0
1607,0.0
1608,0.0
1609,0.0
1610,0.0
1611,0.0
1612,0.0
1613,0.0
1614,0.0
1615,0.0
1616,0.0
1617,0.0
1618,0.0
1619,0.0
1620,0.0
1621,0.0
1622,0.0
1623,0.0
1624,0.0
1625,0.0
1626,0.0
1627,0.0
1628,0.0
1629,0.0
1630,0.0
1631,0.0
1632,0.0
1633,3.1678659915924
1634,0.0
1635,0.0
1636,0.0
1637,0.0
1638,0.0
1639,0.0
1640,0.0
1641,0.0
1642,0.0
1643,0.0
1644,0.0
1645,0.0
1646,0.0
1647,0.0
1648,0.0
1649,0.0
1650,0.0
1651,0.0
1652,0.0
1653,0.0
1654,0.0
1655,0.0
1656,0.0
1657,0.0
1658,0.0
1659,0.0
1660,0.0
1661,0.0
1662,0.0
1663,0.0
1664,0.0
1665,0.0
1666,0.0
1667,0.0
1668,0.0
1669,37.3181991577148
1670,39.2279891967773
1671,83.367202758789
1672,372.353912353515
1673,370.779602050781
1674,193.84519958496
1675,164.551300048828
1676,411.608306884765
1677,781.204772949218
1678,663.655822753906
1679,397.940795898437
1680,225.579193115234
1681,255.903701782226
1682,217.446304321289
1683,207.231506347656
1684,183.18260192871
1685,250.005294799804
1686,299.9541015625
1687,282.983306884765
1688,258.70849609375
1689,310.690887451171
1690,364.064392089843
1691,327.438690185546
1692,284.590515136718
1693,291.30239868164
1694,301.554504394531
1695,366.112487792968
1696,452.836395263671
1697,555.049621582031
1698,700.644775390625
1699,739.369079589843
1700,670.2421875
1701,639.032470703125
1702,832.417785644531
1703,752.190612792968
1704,552.472900390625
1705,678.559875488281
1706,777.2919921875
1707,875.721313476562
1708,659.148620605468
1709,639.275573730468
1710,685.547424316406
1711,574.656921386718
1712,855.397216796875
1713,969.828002929687
1714,923.256103515625
1715,930.772888183593
1716,1014.49700927734
1717,785.163208007812
1718,951.307495117187
1719,953.646118164062
1720,1070.03601074218
1721,1072.84997558593
1722,1154.2939453125
1723,1527.71594238281
1724,1060.42504882812
1725,1679.46899414062
1726,1425.99304199218
1727,1928.47497558593
1728,2247.17602539062
1729,2120.37109375
1730,1928.77905273437
1731,2149.74609375
1732,1987.13793945312
1733,2182.11010742187
1734,2750.666015625
1735,2709.11499023437
1736,2611.79711914062
1737,2800.27099609375
1738,2522.94897460937
1739,2831.955078125
1740,2410.61499023437
1741,2732.24389648437
1742,2527.84301757812
1743,2882.06298828125
1744,2825.14697265625
1745,2538.64404296875
1746,2744.64892578125
1747,2775.337890625
1748,2441.51098632812
1749,2717.6220703125
1750,3216.73608398437
1751,3293.70703125
1752,3334.82299804687
1753,3367.90405273437
1754,3342.84008789062
1755,3564.53002929687
1756,3486.7470703125
1757,3393.919921875
1758,3212.2529296875
1759,3281.01196289062
1760,3303.51708984375
1761,3361.97412109375
1762,3185.89990234375
1763,3384.8291015625
1764,3477.14892578125
1765,3349.04907226562
1766,3333.4130859375
1767,3445.04809570312
1768,3241.42797851562
1769,3419.26000976562
1770,3497.623046875
1771,3480.65893554687
1772,3595.88305664062
1773,3603.35302734375
1774,3566.25708007812
1775,3518.57495117187
1776,3538.77490234375
1777,3509.97802734375
1778,3504.56201171875
1779,3240.9130859375
1780,3477.2958984375
1781,3584.623046875
1782,3541.71801757812
1783,3596.51708984375
1784,3603.51098632812
1785,3603.24096679687
1786,3591.96899414062
1787,3597.15209960937
1788,3602.55200195312
1789,3603.28393554687
1790,3596.76196289062
1791,3603.18798828125
1792,3603.208984375
1793,3603.46508789062
1794,3603.42895507812
1795,3602.4970703125
1796,3361.23706054687
1797,3273.24609375
1798,3542.86303710937
1799,3487.49609375
1800,3574.5830078125
1801,3602.36596679687
1802,3535.2509765625
1803,3520.30810546875
1804,3332.40698242187
1805,3125.794921875
1806,3411.55102539062
1807,3455.42602539062
1808,3588.05102539062
1809,3601.75708007812
1810,3573.041015625
1811,3590.63403320312
1812,3596.04711914062
1813,3364.81909179687
1814,3549.2490234375
1815,3589.81494140625
1816,3565.31494140625
1817,3600.81811523437
1818,3573.712890625
1819,3589.27197265625
1820,3510.7548828125
1821,3587.7548828125
1822,3504.68505859375
1823,3506.22607421875
1824,3445.99609375
1825,3574.68896484375
1826,3488.8720703125
1827,3503.9580078125
1828,3347.7900390625
1829,3112.7880859375
1830,3327.90600585937
1831,2640.38110351562
1832,2054.14892578125
1833,1908.3310546875
1834,1835.32299804687
1835,1805.36096191406
1836,1793.90100097656
1837,1765.41101074218
1838,980.982116699218
1839,364.214385986328
1840,372.102813720703
1841,357.26919555664
1842,361.253814697265
1843,367.865203857421
1844,360.869812011718
1845,359.992095947265
1846,359.206085205078
1847,372.734985351562
1848,379.55810546875
1849,383.7080078125
1850,390.611694335937
1851,397.615814208984
1852,417.4453125
1853,884.418884277343
1854,824.119201660156
1855,794.039611816406
1856,1217.88403320312
1857,1284.39099121093
1858,1074.52404785156
1859,712.566223144531
1860,407.412200927734
1861,473.298614501953
1862,434.62368774414
1863,769.184997558593
1864,1222.27600097656
1865,934.477600097656
1866,848.723022460937
1867,983.657104492187
1868,1241.89404296875
1869,761.782470703125
1870,809.836181640625
1871,789.679809570312
1872,495.271392822265
1873,761.885314941406
1874,788.535217285156
1875,794.236328125
1876,1020.68200683593
1877,555.554626464843
1878,1046.82897949218
1879,987.766723632812
1880,552.219970703125
1881,706.634399414062
1882,602.684326171875
1883,404.821197509765
1884,460.986907958984
1885,414.019104003906
1886,501.585784912109
1887,518.395629882812
1888,627.547729492187
1889,493.616912841796
1890,634.088012695312
1891,487.135589599609
1892,437.757110595703
1893,414.519409179687
1894,391.664306640625
1895,386.225006103515
1896,372.730987548828
1897,270.498107910156
1898,373.133514404296
1899,342.989196777343
1900,312.308807373046
1901,274.645690917968
1902,69.4329528808593
1903,0.0
1904,0.0
1905,0.0
1906,0.0
1907,0.0
1908,0.0
1909,0.0
1910,0.0
1911,0.0
1912,0.0
1913,0.0
1914,0.0
1915,0.0
1916,0.0
1917,0.0
1918,0.0
1919,0.0
1920,0.0
1921,0.0
1922,0.0
1923,0.0
1924,0.0
1925,0.0
1926,0.0
1927,0.0
1928,0.0
1929,0.0
1930,0.0
1931,0.0
1932,0.0
1933,0.0
1934,0.0
1935,0.0
1936,0.0
1937,0.0
1938,0.0
1939,0.0
1940,0.0
1941,0.0
1942,0.0
1943,0.0
1944,0.0
1945,0.0
1946,0.0
1947,0.0
1948,0.0
1949,0.0
1950,0.0
1951,0.0
1952,0.0
1953,0.0
1954,0.0
1955,0.0
1956,0.0
1957,0.0
1958,0.0
1959,0.0
1960,0.0
1961,0.0
1962,0.0
1963,0.0
1964,0.0
1965,0.0
1966,0.0
1967,0.0
1968,0.0
1969,0.0
1970,0.0
1971,0.0
1972,0.0
1973,0.0
1974,0.0
1975,0.0
1976,0.0
1977,0.0
1978,0.0
1979,0.0
1980,0.0
1981,0.0
1982,0.0
1983,0.0
1984,0.0
1985,0.0
1986,0.0
1987,0.0
1988,0.0
1989,0.0
1990,0.0
1991,0.0
1992,0.0
1993,0.0
1994,0.0
1995,0.0
1996,0.0
1997,0.0
1998,0.0
1999,0.0
2000,0.0
2001,0.0
2002,0.0
2003,0.0
2004,0.0
2005,0.0
2006,0.0
2007,0.0
2008,0.0
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.0
2014,0.0
2015,0.0
2016,0.0
2017,0.0
2018,0.0
2019,0.0
2020,0.0
2021,0.0
2022,0.0
2023,0.0
2024,0.0
2025,0.0
2026,0.0
2027,0.0
2028,0.0
2029,0.0
2030,0.0
2031,0.0
2032,0.0
2033,0.0
2034,0.0
2035,0.0
2036,0.0
2037,0.0
2038,0.0
2039,0.0
2040,0.0
2041,0.0
2042,0.0
2043,0.0
2044,0.0
2045,0.0
2046,0.0
2047,0.0
2048,0.0
2049,0.0
2050,0.0
2051,0.0
2052,0.0
2053,0.0
2054,0.0
2055,0.0
2056,0.0
2057,0.0
2058,0.0
2059,0.0
2060,0.0
2061,0.0
2062,0.0
2063,0.0
2064,0.0
2065,0.0
2066,0.0
2067,0.0
2068,0.0
2069,0.0
2070,0.0
2071,0.0
2072,0.0
2073,0.0
2074,0.0
2075,0.0
2076,0.0
2077,0.0
2078,0.0
2079,0.0
2080,0.0
2081,0.0
2082,0.0
2083,0.0
2084,0.0
2085,0.0
2086,0.0
2087,0.0
2088,0.0
2089,0.0
2090,0.0
2091,4.39099788665771
2092,-0.269599407911301
2093,0.0
2094,0.0
2095,0.0
2096,13.6401395797729
2097,262.802795410156
2098,304.907501220703
2099,548.133422851562
2100,747.809326171875
2101,593.502807617187
2102,773.644226074218
2103,1142.38403320312
2104,811.321411132812
2105,853.411926269531
2106,1054.50903320312
2107,1694.58605957031
2108,1201.56896972656
2109,997.359497070312
2110,1163.27600097656
2111,2067.14404296875
2112,1617.16101074218
2113,1778.94897460937
2114,2133.72290039062
2115,2750.6259765625
2116,2660.14111328125
2117,2339.49609375
2118,2175.6298828125
2119,2613.3759765625
2120,2602.79907226562
2121,2456.89599609375
2122,2152.07006835937
2123,1471.97204589843
2124,1297.35595703125
2125,1544.6259765625
2126,1973.07702636718
2127,1876.15502929687
2128,2111.32592773437
2129,2636.72094726562
2130,2424.06396484375
2131,2234.09790039062
2132,2467.94702148437
2133,3099.24609375
2134,3395.18505859375
2135,3601.06811523437
2136,3601.42309570312
2137,3602.63696289062
2138,735.859375
2139,966.777099609375
2140,1274.19299316406
2141,1331.80395507812
2142,3603.39404296875
2143,3603.46899414062
2144,3603.32006835937
2145,2358.1708984375
2146,0.0
2147,2393.47802734375
2148,193.245193481445
2149,0.0
2150,0.0
2151,0.0
2152,0.0
2153,0.0
2154,0.0
2155,0.0
2156,0.0
2157,0.0
2158,0.0
2159,0.0
2160,0.0
2161,0.0
2162,0.0
2163,0.0
2164,0.0
2165,0.0
2166,0.0
2167,0.0
2168,0.0
2169,0.0
2170,0.0
2171,0.0
2172,0.0
2173,0.0
2174,0.0
2175,0.0
2176,0.0
2177,0.0
2178,0.0
2179,0.0
2180,0.0
2181,0.0
2182,0.0
2183,0.0
2184,0.0
2185,0.0
2186,0.0
2187,0.0
2188,0.0
2189,0.0
2190,0.0
2191,0.0
2192,0.0
2193,0.0
2194,0.0
2195,0.0
2196,0.0
2197,0.0
2198,0.0
2199,0.0
2200,0.0
2201,18.6360092163085
2202,3569.28198242187
2203,3599.9169921875
2204,3601.1220703125
2205,3589.82104492187
2206,3602.63598632812
2207,3576.40600585937
2208,3602.39794921875
2209,3602.82202148437
2210,3603.18090820312
2211,3603.40209960937
2212,3603.23291015625
2213,3592.78491210937
2214,3601.27294921875
2215,3603.29907226562
2216,3570.88891601562
2217,3458.0439453125
2218,3370.75
2219,3374.166015625
2220,3447.15502929687
2221,3577.97412109375
2222,3561.21899414062
2223,3530.79711914062
2224,3386.2880859375
2225,3016.21704101562
2226,2835.4990234375
2227,2918.8310546875
2228,2852.82397460937
2229,2795.666015625
2230,2892.68090820312
2231,2712.25
2232,2731.76611328125
2233,3046.43408203125
2234,2996.2900390625
2235,2996.05908203125
2236,2866.1630859375
2237,2432.169921875
2238,3014.3759765625
2239,3313.69091796875
2240,3221.57104492187
2241,3401.85498046875
2242,3309.02197265625
2243,3422.94897460937
2244,3449.4169921875
2245,3456.69702148437
2246,3575.51489257812
2247,3218.07397460937
2248,3472.5419921875
2249,3601.84594726562
2250,3592.9541015625
2251,3553.63208007812
2252,3463.23095703125
2253,3455.92407226562
2254,3414.837890625
2255,3399.080078125
2256,3435.97509765625
2257,3515.21704101562
2258,3511.47290039062
2259,3410.81909179687
2260,3393.4150390625
2261,3384.55395507812
2262,3383.6650390625
2263,3376.09692382812
2264,3342.49389648437
2265,3379.24609375
2266,3439.55395507812
2267,3502.80590820312
2268,3511.46606445312
2269,3501.498046875
2270,3506.15502929687
2271,3525.2041015625
2272,3537.73510742187
2273,3454.73388671875
2274,3417.08203125
2275,3413.09790039062
2276,3417.34790039062
2277,3425.7060546875
2278,3466.61303710937
2279,3424.86596679687
2280,3430.80395507812
2281,3574.10302734375
2282,3599.26904296875
2283,3588.791015625
2284,3601.23095703125
2285,3602.19409179687
2286,3593.00708007812
2287,3538.52099609375
2288,3427.48999023437
2289,3409.68603515625
2290,3367.15502929687
2291,3382.5810546875
2292,3397.21411132812
2293,3494.36889648437
2294,3508.13305664062
2295,3604.13110351562
2296,3603.60107421875
2297,3604.1640625
2298,3600.15893554687
2299,3600.46997070312
2300,3598.52099609375
2301,3558.08911132812
2302,3598.69702148437
2303,3604.18701171875
2304,3548.51293945312
2305,3491.90600585937
2306,3596.51000976562
2307,3589.30102539062
2308,3602.76098632812
2309,3413.1650390625
2310,3428.93505859375
2311,3524.47192382812
2312,3603.82788085937
2313,3591.92407226562
2314,1761.26403808593
2315,0.0
2316,0.0
2317,0.0
2318,0.0
2319,0.0
2320,0.0
2321,1506.251953125
2322,3603.44189453125
2323,3603.39111328125
2324,3542.09301757812
2325,3526.02709960937
2326,3585.52001953125
2327,3585.46997070312
2328,3585.39208984375
2329,3495.2958984375
2330,3327.88403320312
2331,2521.34106445312
2332,2475.82299804687
2333,3546.67797851562
2334,3580.51904296875
2335,3579.93798828125
2336,3581.02294921875
2337,3583.3720703125
2338,3585.60498046875
2339,3581.06811523437
2340,3566.50610351562
2341,3514.86401367187
2342,3492.2109375
2343,3426.02099609375
2344,3468.05297851562
2345,3473.36889648437
2346,3572.97412109375
2347,3584.43505859375
2348,3524.44091796875
2349,3585.47509765625
2350,3569.19604492187
2351,3585.24609375
2352,3585.24194335937
2353,3514.36889648437
2354,3551.5869140625
2355,3414.42797851562
2356,3423.62109375
2357,2668.8330078125
2358,2617.79296875
2359,2705.23388671875
2360,3403.84106445312
2361,3493.92895507812
2362,3430.5869140625
2363,3480.5009765625
2364,3468.44506835937
2365,3518.23803710937
2366,3417.44091796875
2367,3471.4609375
2368,3440.208984375
2369,3353.36889648437
2370,3508.60302734375
2371,3541.65502929687
2372,3509.72094726562
2373,3461.64404296875
2374,3460.75708007812
2375,3461.11206054687
2376,3469.85888671875
2377,3537.7470703125
2378,3554.48095703125
2379,3492.7099609375
2380,3461.09912109375
2381,3500.96801757812
2382,3460.38598632812
2383,3436.2890625
2384,3481.375
2385,3401.53295898437
2386,3471.95190429687
2387,3469.03100585937
2388,3460.35107421875
2389,3501.72900390625
2390,3543.47192382812
2391,3494.31689453125
2392,3460.76391601562
2393,3461.169921875
2394,3461.13598632812
2395,3461.02392578125
2396,3460.06494140625
2397,3460.60400390625
2398,3460.95190429687
2399,3460.8720703125
2400,3461.15307617187
2401,3461.037109375
2402,3460.75610351562
2403,3460.85400390625
2404,3460.80200195312
2405,3461.248046875
2406,3461.80688476562
2407,3460.93408203125
2408,3460.27807617187
2409,3460.96508789062
2410,3461.02197265625
2411,3460.61791992187
2412,3461.166015625
2413,3461.02709960937
2414,3460.67895507812
2415,3460.84790039062
2416,3461.25708007812
2417,3461.13696289062
2418,3461.44702148437
2419,3461.13696289062
2420,3460.54907226562
2421,3460.75903320312
2422,3460.94604492187
2423,3460.712890625
2424,3461.03588867187
2425,3460.93701171875
2426,3460.57397460937
2427,3460.9951171875
2428,3460.69995117187
2429,3461.32495117187
2430,3461.18408203125
2431,3460.51611328125
2432,3460.662109375
2433,3460.76489257812
2434,3460.90600585937
2435,3460.955078125
2436,3460.80297851562
2437,3460.55688476562
2438,3460.26293945312
2439,3460.97509765625
2440,3461.38793945312
2441,3462.11694335937
2442,3570.53393554687
2443,3582.01293945312
2444,3585.0791015625
2445,3585.30908203125
2446,3580.76293945312
2447,3491.15087890625
2448,3585.212890625
2449,3514.27587890625
2450,3162.72802734375
2451,3024.00708007812
2452,3271.39697265625
2453,2669.36596679687
2454,2411.34912109375
2455,1444.99694824218
2456,1369.65295410156
2457,878.070129394531
2458,727.45751953125
2459,689.4345703125
2460,814.08642578125
2461,337.699493408203
2462,199.267700195312
2463,847.849914550781
2464,2801.85888671875
2465,3041.18994140625
2466,3564.1240234375
2467,3541.91088867187
2468,3368.1640625
2469,3319.373046875
2470,2764.28393554687
2471,2827.25
2472,2767.76806640625
2473,2563.13696289062
2474,2306.86401367187
2475,1795.46105957031
2476,2127.6201171875
2477,2442.14599609375
2478,2689.05297851562
2479,2796.24291992187
2480,2631.0869140625
2481,2491.78100585937
2482,2945.02294921875
2483,2596.07006835937
2484,2905.09204101562
2485,2661.94897460937
2486,2786.23608398437
2487,2741.787109375
2488,3173.46997070312
2489,2988.7529296875
2490,2877.39599609375
2491,314.73291015625
2492,0.0
2493,0.0
2494,0.0
2495,0.0
2496,0.0
2497,1697.10595703125
2498,1094.14794921875
2499,1480.34899902343
2500,1847.37097167968
2501,1924.81604003906
2502,2249.47412109375
2503,0.0
2504,0.0
2505,20.362470626831
2506,820.32177734375
2507,1992.123046875
2508,0.0
2509,0.0
2510,0.0
2511,0.0
2512,0.0
2513,0.0
2514,0.0
2515,0.0
2516,668.874694824218
2517,1658.35302734375
2518,2113.21704101562
2519,2001.71704101562
2520,2119.59790039062
2521,1999.48400878906
2522,1914.96997070312
2523,1969.99597167968
2524,2084.05810546875
2525,2485.40600585937
2526,2819.64208984375
2527,2783.833984375
2528,2892.94311523437
2529,2908.16796875
2530,2758.7958984375
2531,2963.31909179687
2532,2910.876953125
2533,2637.287109375
2534,2775.28002929687
2535,2718.02709960937
2536,2771.44189453125
2537,2954.2109375
2538,1262.44299316406
2539,1613.98303222656
2540,3467.7919921875
2541,3467.73706054687
2542,3530.81909179687
2543,3593.46899414062
